user_id,date,kind,category,label,amount
3,2023-03-12,depense,"Santé","Lunettes / lentilles_Mar 2023",180.0
3,2023-03-15,depense,"Loisirs & culture","Sport / salle de sport_Mar 2023",50.0
3,2023-03-18,depense,"Restaurants & hôtels","Fast-food_Mar 2023",25.0
3,2023-03-20,depense,"Ameublement & équipement ménager","Produits ménagers_Mar 2023",32.0
3,2023-03-22,depense,"Impôts & taxes","Taxe d’habitation_Mar 2023",165.0
3,2023-03-25,depense,"Crédits & dettes","Crédit consommation_Mar 2023",120.0
3,2023-03-28,epargne,"Épargne & placements","Bourse / actions / ETF_Mar 2023",220.0
3,2023-03-28,epargne,"Épargne & placements","Assurance-vie_Mar 2023",150.0
3,2023-04-05,revenu,"Revenus professionnels","Salaire principal_Apr 2023",2480.0
3,2023-04-10,revenu,"Revenus financiers","Dividendes_Apr 2023",45.0
3,2023-04-01,depense,"Logement","Gaz & combustibles_Apr 2023",42.0
3,2023-04-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Apr 2023",92.0
3,2023-04-07,depense,"Transport","Transports en commun_Apr 2023",45.0
3,2023-04-10,depense,"Communications","Internet / fibre_Apr 2023",40.0
3,2023-04-12,depense,"Santé","Pharmacie / parapharmacie_Apr 2023",28.0
3,2023-04-15,depense,"Loisirs & culture","Cinéma / spectacles_Apr 2023",35.0
3,2023-04-18,depense,"Restaurants & hôtels","Cafés / bars_Apr 2023",30.0
3,2023-04-20,depense,"Habillement & chaussures","Chaussures_Apr 2023",75.0
3,2023-04-22,depense,"Impôts & taxes","Autres contributions fiscales_Apr 2023",145.0
3,2023-04-25,depense,"Crédits & dettes","Crédit consommation_Apr 2023",120.0
3,2023-04-28,epargne,"Épargne & placements","Livret A / LDDS_Apr 2023",300.0
3,2023-04-28,epargne,"Épargne & placements","Assurance-vie_Apr 2023",150.0
3,2023-05-05,revenu,"Revenus professionnels","Salaire principal_May 2023",2500.0
3,2023-05-10,revenu,"Revenus sociaux & aides","CAF_May 2023",80.0
3,2023-05-01,depense,"Logement","Loyer / crédit immobilier_May 2023",750.0
3,2023-05-02,depense,"Assurances","Assurance auto_May 2023",78.0
3,2023-05-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_May 2023",96.0
3,2023-05-07,depense,"Transport","Essence / carburant_May 2023",42.0
3,2023-05-10,depense,"Communications","Forfait mobile_May 2023",35.0
3,2023-05-12,depense,"Santé","Soins dentaires_May 2023",120.0
3,2023-05-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_May 2023",15.0
3,2023-05-18,depense,"Restaurants & hôtels","Restaurants_May 2023",48.0
3,2023-05-20,depense,"Habillement & chaussures","Vêtements_May 2023",65.0
3,2023-05-22,depense,"Impôts & taxes","Impôt sur le revenu_May 2023",320.0
3,2023-05-25,depense,"Crédits & dettes","Crédit consommation_May 2023",120.0
3,2023-05-28,epargne,"Épargne & placements","PEL / CEL_May 2023",250.0
3,2023-05-28,epargne,"Épargne & placements","Assurance-vie_May 2023",150.0
3,2023-06-05,revenu,"Revenus professionnels","Salaire principal_Jun 2023",2500.0
3,2023-06-10,revenu,"Revenus financiers","Intérêts bancaires_Jun 2023",30.0
3,2023-06-01,depense,"Logement","Électricité_Jun 2023",58.0
3,2023-06-03,depense,"Alimentation & boissons non alcoolisées","Boulangerie / pâtisserie_Jun 2023",45.0
3,2023-06-07,depense,"Transport","Transports en commun_Jun 2023",45.0
3,2023-06-10,depense,"Communications","Internet / fibre_Jun 2023",40.0
3,2023-06-12,depense,"Santé","Médecin / spécialiste_Jun 2023",50.0
3,2023-06-15,depense,"Loisirs & culture","Sport / salle de sport_Jun 2023",50.0
3,2023-06-18,depense,"Restaurants & hôtels","Fast-food_Jun 2023",22.0
3,2023-06-20,depense,"Ameublement & équipement ménager","Décoration_Jun 2023",55.0
3,2023-06-22,depense,"Impôts & taxes","Taxe d’habitation_Jun 2023",165.0
3,2023-06-25,depense,"Crédits & dettes","Crédit consommation_Jun 2023",120.0
3,2023-06-28,epargne,"Épargne & placements","Bourse / actions / ETF_Jun 2023",280.0
3,2023-06-28,epargne,"Épargne & placements","Assurance-vie_Jun 2023",150.0
3,2023-07-05,revenu,"Revenus professionnels","Salaire principal_Jul 2023",2520.0
3,2023-07-10,revenu,"Revenus exceptionnels","Prime / bonus_Jul 2023",200.0
3,2023-07-01,depense,"Logement","Eau_Jul 2023",40.0
3,2023-07-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Jul 2023",94.0
3,2023-07-07,depense,"Transport","Essence / carburant_Jul 2023",45.0
3,2023-07-10,depense,"Communications","Forfait mobile_Jul 2023",35.0
3,2023-07-12,depense,"Santé","Pharmacie / parapharmacie_Jul 2023",25.0
3,2023-07-15,depense,"Loisirs & culture","Voyages / vacances_Jul 2023",180.0
3,2023-07-18,depense,"Restaurants & hôtels","Hôtels / hébergements / Airbnb_Jul 2023",120.0
3,2023-07-20,depense,"Habillement & chaussures","Vêtements_Jul 2023",70.0
3,2023-07-22,depense,"Impôts & taxes","Amendes / contraventions_Jul 2023",75.0
3,2023-07-25,depense,"Crédits & dettes","Crédit consommation_Jul 2023",120.0
3,2023-07-28,epargne,"Épargne & placements","Livret A / LDDS_Jul 2023",320.0
3,2023-07-28,epargne,"Épargne & placements","Assurance-vie_Jul 2023",150.0
3,2023-08-05,revenu,"Revenus professionnels","Salaire principal_Aug 2023",2520.0
3,2023-08-10,revenu,"Revenus financiers","Dividendes_Aug 2023",50.0
3,2023-08-01,depense,"Logement","Gaz & combustibles_Aug 2023",35.0
3,2023-08-03,depense,"Alimentation & boissons non alcoolisées","Plats préparés_Aug 2023",78.0
3,2023-08-07,depense,"Transport","Transports en commun_Aug 2023",45.0
3,2023-08-10,depense,"Communications","Internet / fibre_Aug 2023",40.0
3,2023-08-12,depense,"Santé","Soins dentaires_Aug 2023",130.0
3,2023-08-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Aug 2023",15.0
3,2023-08-18,depense,"Restaurants & hôtels","Cafés / bars_Aug 2023",32.0
3,2023-08-20,depense,"Ameublement & équipement ménager","Électroménager_Aug 2023",95.0
3,2023-08-22,depense,"Impôts & taxes","Autres contributions fiscales_Aug 2023",155.0
3,2023-08-25,depense,"Crédits & dettes","Crédit consommation_Aug 2023",120.0
3,2023-08-28,epargne,"Épargne & placements","PEL / CEL_Aug 2023",300.0
3,2023-08-28,epargne,"Épargne & placements","Assurance-vie_Aug 2023",150.0
3,2023-09-05,revenu,"Revenus professionnels","Salaire principal_Sep 2023",2550.0
3,2023-09-10,revenu,"Revenus financiers","Intérêts bancaires_Sep 2023",32.0
3,2023-09-01,depense,"Logement","Assurance habitation_Sep 2023",65.0
3,2023-09-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Sep 2023",98.0
3,2023-09-07,depense,"Transport","Essence / carburant_Sep 2023",48.0
3,2023-09-10,depense,"Communications","Forfait mobile_Sep 2023",35.0
3,2023-09-12,depense,"Santé","Pharmacie / parapharmacie_Sep 2023",30.0
3,2023-09-15,depense,"Loisirs & culture","Livres / magazines_Sep 2023",20.0
3,2023-09-18,depense,"Restaurants & hôtels","Restaurants_Sep 2023",58.0
3,2023-09-20,depense,"Habillement & chaussures","Accessoires / bijoux_Sep 2023",45.0
3,2023-09-22,depense,"Impôts & taxes","CSG / CRDS_Sep 2023",185.0
3,2023-09-25,depense,"Crédits & dettes","Crédit consommation_Sep 2023",120.0
3,2023-09-28,epargne,"Épargne & placements","Bourse / actions / ETF_Sep 2023",350.0
3,2023-09-28,epargne,"Épargne & placements","Assurance-vie_Sep 2023",150.0
3,2023-10-05,revenu,"Revenus professionnels","Salaire principal_Oct 2023",2550.0
3,2023-10-10,revenu,"Revenus exceptionnels","Remboursement d’assurance_Oct 2023",90.0
3,2023-10-01,depense,"Logement","Loyer / crédit immobilier_Oct 2023",750.0
3,2023-10-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Oct 2023",95.0
3,2023-10-07,depense,"Transport","Transports en commun_Oct 2023",45.0
3,2023-10-10,depense,"Communications","Internet / fibre_Oct 2023",40.0
3,2023-10-12,depense,"Santé","Médecin / spécialiste_Oct 2023",55.0
3,2023-10-15,depense,"Loisirs & culture","Cinéma / sortie_Oct 2023",28.0
3,2023-10-18,depense,"Restaurants & hôtels","Fast-food_Oct 2023",25.0
3,2023-10-20,depense,"Habillement & chaussures","Vêtements_Oct 2023",68.0
3,2023-10-22,depense,"Impôts & taxes","Impôt sur le revenu_Oct 2023",320.0
3,2023-10-25,depense,"Crédits & dettes","Crédit consommation_Oct 2023",120.0
3,2023-10-28,epargne,"Épargne & placements","Livret A / LDDS_Oct 2023",380.0
3,2023-10-28,epargne,"Épargne & placements","Assurance-vie_Oct 2023",150.0
3,2023-11-05,revenu,"Revenus professionnels","Salaire principal_Nov 2023",2580.0
3,2023-11-10,revenu,"Revenus financiers","Dividendes_Nov 2023",55.0
3,2023-11-01,depense,"Logement","Électricité_Nov 2023",62.0
3,2023-11-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Nov 2023",100.0
3,2023-11-07,depense,"Transport","Essence / carburant_Nov 2023",50.0
3,2023-11-10,depense,"Communications","Forfait mobile_Nov 2023",35.0
3,2023-11-12,depense,"Santé","Pharmacie / parapharmacie_Nov 2023",32.0
3,2023-11-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Nov 2023",15.0
3,2023-11-18,depense,"Restaurants & hôtels","Cafés / bars_Nov 2023",35.0
3,2023-11-20,depense,"Habillement & chaussures","Chaussures_Nov 2023",80.0
3,2023-11-22,depense,"Impôts & taxes","Impôt sur le revenu_Nov 2023",320.0
3,2023-11-25,depense,"Crédits & dettes","Crédit consommation_Nov 2023",120.0
3,2023-11-28,epargne,"Épargne & placements","PEL / CEL_Nov 2023",400.0
3,2023-11-28,epargne,"Épargne & placements","Assurance-vie_Nov 2023",150.0
3,2023-12-05,revenu,"Revenus professionnels","Salaire principal_Dec 2023",2580.0
3,2023-12-10,revenu,"Revenus exceptionnels","Prime de fin d’année_Dec 2023",300.0
3,2023-12-01,depense,"Logement","Eau_Dec 2023",42.0
3,2023-12-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Dec 2023",105.0
3,2023-12-07,depense,"Transport","Transports en commun_Dec 2023",45.0
3,2023-12-10,depense,"Communications","Internet / fibre_Dec 2023",40.0
3,2023-12-12,depense,"Santé","Soins dentaires_Dec 2023",140.0
3,2023-12-15,depense,"Loisirs & culture","Sorties diverses / loisirs_Dec 2023",45.0
3,2023-12-18,depense,"Restaurants & hôtels","Restaurants_Dec 2023",60.0
3,2023-12-20,depense,"Habillement & chaussures","Vêtements_Dec 2023",90.0
3,2023-12-22,depense,"Impôts & taxes","CSG / CRDS_Dec 2023",190.0
3,2023-12-25,depense,"Crédits & dettes","Crédit consommation_Dec 2023",120.0
3,2023-12-28,epargne,"Épargne & placements","Bourse / actions / ETF_Dec 2023",450.0
3,2023-12-28,epargne,"Épargne & placements","Assurance-vie_Dec 2023",150.0
3,2024-01-05,revenu,"Revenus professionnels","Salaire principal_Jan 2024",2600.0
3,2024-01-10,revenu,"Revenus financiers","Intérêts bancaires_Jan 2024",35.0
3,2024-01-01,depense,"Logement","Loyer / crédit immobilier_Jan 2024",750.0
3,2024-01-02,depense,"Assurances","Assurance habitation_Jan 2024",65.0
3,2024-01-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Jan 2024",98.0
3,2024-01-07,depense,"Transport","Transports en commun_Jan 2024",45.0
3,2024-01-10,depense,"Communications","Forfait mobile_Jan 2024",35.0
3,2024-01-12,depense,"Santé","Pharmacie / parapharmacie_Jan 2024",28.0
3,2024-01-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Jan 2024",15.0
3,2024-01-18,depense,"Restaurants & hôtels","Cafés / bars_Jan 2024",32.0
3,2024-01-20,depense,"Habillement & chaussures","Vêtements_Jan 2024",75.0
3,2024-01-22,depense,"Impôts & taxes","Impôt sur le revenu_Jan 2024",325.0
3,2024-01-25,depense,"Crédits & dettes","Crédit consommation_Jan 2024",115.0
3,2024-01-28,epargne,"Épargne & placements","Livret A / LDDS_Jan 2024",420.0
3,2024-01-28,epargne,"Épargne & placements","Assurance-vie_Jan 2024",160.0
3,2024-02-05,revenu,"Revenus professionnels","Salaire principal_Feb 2024",2600.0
3,2024-02-10,revenu,"Revenus financiers","Dividendes_Feb 2024",58.0
3,2024-02-01,depense,"Logement","Électricité_Feb 2024",60.0
3,2024-02-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Feb 2024",100.0
3,2024-02-07,depense,"Transport","Essence / carburant_Feb 2024",48.0
3,2024-02-10,depense,"Communications","Internet / fibre_Feb 2024",40.0
3,2024-02-12,depense,"Santé","Médecin / spécialiste_Feb 2024",50.0
3,2024-02-15,depense,"Loisirs & culture","Livres / magazines_Feb 2024",22.0
3,2024-02-18,depense,"Restaurants & hôtels","Restaurants_Feb 2024",55.0
3,2024-02-20,depense,"Habillement & chaussures","Accessoires / bijoux_Feb 2024",40.0
3,2024-02-22,depense,"Impôts & taxes","CSG / CRDS_Feb 2024",195.0
3,2024-02-25,depense,"Crédits & dettes","Crédit consommation_Feb 2024",115.0
3,2024-02-28,epargne,"Épargne & placements","PEL / CEL_Feb 2024",380.0
3,2024-02-28,epargne,"Épargne & placements","Assurance-vie_Feb 2024",160.0
3,2024-03-05,revenu,"Revenus professionnels","Salaire principal_Mar 2024",2630.0
3,2024-03-10,revenu,"Revenus exceptionnels","Remboursement d’impôts_Mar 2024",95.0
3,2024-03-01,depense,"Logement","Eau_Mar 2024",40.0
3,2024-03-03,depense,"Alimentation & boissons non alcoolisées","Fruits & légumes_Mar 2024",80.0
3,2024-03-07,depense,"Transport","Transports en commun_Mar 2024",45.0
3,2024-03-10,depense,"Communications","Forfait mobile_Mar 2024",35.0
3,2024-03-12,depense,"Santé","Lunettes / lentilles_Mar 2024",190.0
3,2024-03-15,depense,"Loisirs & culture","Sport / salle de sport_Mar 2024",50.0
3,2024-03-18,depense,"Restaurants & hôtels","Fast-food_Mar 2024",28.0
3,2024-03-20,depense,"Ameublement & équipement ménager","Produits ménagers_Mar 2024",35.0
3,2024-03-22,depense,"Impôts & taxes","Taxe d’habitation_Mar 2024",170.0
3,2024-03-25,depense,"Crédits & dettes","Crédit consommation_Mar 2024",115.0
3,2024-03-28,epargne,"Épargne & placements","Bourse / actions / ETF_Mar 2024",400.0
3,2024-03-28,epargne,"Épargne & placements","Assurance-vie_Mar 2024",160.0
3,2024-04-05,revenu,"Revenus professionnels","Salaire principal_Apr 2024",2630.0
3,2024-04-10,revenu,"Revenus financiers","Intérêts bancaires_Apr 2024",38.0
3,2024-04-01,depense,"Logement","Gaz & combustibles_Apr 2024",38.0
3,2024-04-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Apr 2024",95.0
3,2024-04-07,depense,"Transport","Essence / carburant_Apr 2024",45.0
3,2024-04-10,depense,"Communications","Internet / fibre_Apr 2024",40.0
3,2024-04-12,depense,"Santé","Pharmacie / parapharmacie_Apr 2024",30.0
3,2024-04-15,depense,"Loisirs & culture","Cinéma / spectacles_Apr 2024",38.0
3,2024-04-18,depense,"Restaurants & hôtels","Cafés / bars_Apr 2024",35.0
3,2024-04-20,depense,"Habillement & chaussures","Chaussures_Apr 2024",85.0
3,2024-04-22,depense,"Impôts & taxes","Autres contributions fiscales_Apr 2024",150.0
3,2024-04-25,depense,"Crédits & dettes","Crédit consommation_Apr 2024",115.0
3,2024-04-28,epargne,"Épargne & placements","Livret A / LDDS_Apr 2024",450.0
3,2024-04-28,epargne,"Épargne & placements","Assurance-vie_Apr 2024",160.0
3,2024-05-05,revenu,"Revenus professionnels","Salaire principal_May 2024",2650.0
3,2024-05-10,revenu,"Revenus sociaux & aides","CAF_May 2024",85.0
3,2024-05-01,depense,"Logement","Loyer / crédit immobilier_May 2024",750.0
3,2024-05-02,depense,"Assurances","Assurance auto_May 2024",80.0
3,2024-05-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_May 2024",98.0
3,2024-05-07,depense,"Transport","Transports en commun_May 2024",45.0
3,2024-05-10,depense,"Communications","Forfait mobile_May 2024",35.0
3,2024-05-12,depense,"Santé","Soins dentaires_May 2024",125.0
3,2024-05-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_May 2024",15.0
3,2024-05-18,depense,"Restaurants & hôtels","Restaurants_May 2024",52.0
3,2024-05-20,depense,"Habillement & chaussures","Vêtements_May 2024",75.0
3,2024-05-22,depense,"Impôts & taxes","Impôt sur le revenu_May 2024",325.0
3,2024-05-25,depense,"Crédits & dettes","Crédit consommation_May 2024",115.0
3,2024-05-28,epargne,"Épargne & placements","PEL / CEL_May 2024",420.0
3,2024-05-28,epargne,"Épargne & placements","Assurance-vie_May 2024",160.0
3,2024-06-05,revenu,"Revenus professionnels","Salaire principal_Jun 2024",2650.0
3,2024-06-10,revenu,"Revenus financiers","Dividendes_Jun 2024",60.0
3,2024-06-01,depense,"Logement","Électricité_Jun 2024",62.0
3,2024-06-03,depense,"Alimentation & boissons non alcoolisées","Boulangerie / pâtisserie_Jun 2024",48.0
3,2024-06-07,depense,"Transport","Essence / carburant_Jun 2024",48.0
3,2024-06-10,depense,"Communications","Internet / fibre_Jun 2024",40.0
3,2024-06-12,depense,"Santé","Médecin / spécialiste_Jun 2024",55.0
3,2024-06-15,depense,"Loisirs & culture","Sport / salle de sport_Jun 2024",50.0
3,2024-06-18,depense,"Restaurants & hôtels","Fast-food_Jun 2024",25.0
3,2024-06-20,depense,"Ameublement & équipement ménager","Décoration_Jun 2024",60.0
3,2024-06-22,depense,"Impôts & taxes","Taxe d’habitation_Jun 2024",170.0
3,2024-06-25,depense,"Crédits & dettes","Crédit consommation_Jun 2024",115.0
3,2024-06-28,epargne,"Épargne & placements","Bourse / actions / ETF_Jun 2024",480.0
3,2024-06-28,epargne,"Épargne & placements","Assurance-vie_Jun 2024",160.0
3,2024-07-05,revenu,"Revenus professionnels","Salaire principal_Jul 2024",2680.0
3,2024-07-10,revenu,"Revenus exceptionnels","Prime / bonus_Jul 2024",220.0
3,2024-07-01,depense,"Logement","Eau_Jul 2024",42.0
3,2024-07-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Jul 2024",96.0
3,2024-07-07,depense,"Transport","Transports en commun_Jul 2024",45.0
3,2024-07-10,depense,"Communications","Forfait mobile_Jul 2024",35.0
3,2024-07-12,depense,"Santé","Pharmacie / parapharmacie_Jul 2024",28.0
3,2024-07-15,depense,"Loisirs & culture","Voyages / vacances_Jul 2024",200.0
3,2024-07-18,depense,"Restaurants & hôtels","Hôtels / hébergements / Airbnb_Jul 2024",130.0
3,2024-07-20,depense,"Habillement & chaussures","Vêtements_Jul 2024",80.0
3,2024-07-22,depense,"Impôts & taxes","Amendes / contraventions_Jul 2024",80.0
3,2024-07-25,depense,"Crédits & dettes","Crédit consommation_Jul 2024",115.0
3,2024-07-28,epargne,"Épargne & placements","Livret A / LDDS_Jul 2024",500.0
3,2024-07-28,epargne,"Épargne & placements","Assurance-vie_Jul 2024",160.0
3,2024-08-05,revenu,"Revenus professionnels","Salaire principal_Aug 2024",2680.0
3,2024-08-10,revenu,"Revenus financiers","Intérêts bancaires_Aug 2024",40.0
3,2024-08-01,depense,"Logement","Gaz & combustibles_Aug 2024",38.0
3,2024-08-03,depense,"Alimentation & boissons non alcoolisées","Plats préparés_Aug 2024",82.0
3,2024-08-07,depense,"Transport","Essence / carburant_Aug 2024",50.0
3,2024-08-10,depense,"Communications","Internet / fibre_Aug 2024",40.0
3,2024-08-12,depense,"Santé","Soins dentaires_Aug 2024",135.0
3,2024-08-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Aug 2024",15.0
3,2024-08-18,depense,"Restaurants & hôtels","Cafés / bars_Aug 2024",38.0
3,2024-08-20,depense,"Ameublement & équipement ménager","Électroménager_Aug 2024",100.0
3,2024-08-22,depense,"Impôts & taxes","Autres contributions fiscales_Aug 2024",160.0
3,2024-08-25,depense,"Crédits & dettes","Crédit consommation_Aug 2024",115.0
3,2024-08-28,epargne,"Épargne & placements","PEL / CEL_Aug 2024",480.0
3,2024-08-28,epargne,"Épargne & placements","Assurance-vie_Aug 2024",160.0
3,2024-09-05,revenu,"Revenus professionnels","Salaire principal_Sep 2024",2700.0
3,2024-09-10,revenu,"Revenus financiers","Dividendes_Sep 2024",65.0
3,2024-09-01,depense,"Logement","Assurance habitation_Sep 2024",65.0
3,2024-09-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Sep 2024",100.0
3,2024-09-07,depense,"Transport","Transports en commun_Sep 2024",45.0
3,2024-09-10,depense,"Communications","Forfait mobile_Sep 2024",35.0
3,2024-09-12,depense,"Santé","Pharmacie / parapharmacie_Sep 2024",32.0
3,2024-09-15,depense,"Loisirs & culture","Livres / magazines_Sep 2024",25.0
3,2024-09-18,depense,"Restaurants & hôtels","Restaurants_Sep 2024",60.0
3,2024-09-20,depense,"Habillement & chaussures","Accessoires / bijoux_Sep 2024",50.0
3,2024-09-22,depense,"Impôts & taxes","CSG / CRDS_Sep 2024",195.0
3,2024-09-25,depense,"Crédits & dettes","Crédit consommation_Sep 2024",115.0
3,2024-09-28,epargne,"Épargne & placements","Bourse / actions / ETF_Sep 2024",520.0
3,2024-09-28,epargne,"Épargne & placements","Assurance-vie_Sep 2024",160.0
3,2024-10-05,revenu,"Revenus professionnels","Salaire principal_Oct 2024",2700.0
3,2024-10-10,revenu,"Revenus exceptionnels","Remboursement d’assurance_Oct 2024",95.0
3,2024-10-01,depense,"Logement","Loyer / crédit immobilier_Oct 2024",750.0
3,2024-10-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Oct 2024",98.0
3,2024-10-07,depense,"Transport","Essence / carburant_Oct 2024",48.0
3,2024-10-10,depense,"Communications","Internet / fibre_Oct 2024",40.0
3,2024-10-12,depense,"Santé","Médecin / spécialiste_Oct 2024",58.0
3,2024-10-15,depense,"Loisirs & culture","Cinéma / sortie_Oct 2024",30.0
3,2024-10-18,depense,"Restaurants & hôtels","Fast-food_Oct 2024",28.0
3,2024-10-20,depense,"Habillement & chaussures","Vêtements_Oct 2024",78.0
3,2024-10-22,depense,"Impôts & taxes","Impôt sur le revenu_Oct 2024",325.0
3,2024-10-25,depense,"Crédits & dettes","Crédit consommation_Oct 2024",115.0
3,2024-10-28,epargne,"Épargne & placements","Livret A / LDDS_Oct 2024",550.0
3,2024-10-28,epargne,"Épargne & placements","Assurance-vie_Oct 2024",160.0
3,2024-11-05,revenu,"Revenus professionnels","Salaire principal_Nov 2024",2720.0
3,2024-11-10,revenu,"Revenus financiers","Intérêts bancaires_Nov 2024",42.0
3,2024-11-01,depense,"Logement","Électricité_Nov 2024",65.0
3,2024-11-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Nov 2024",102.0
3,2024-11-07,depense,"Transport","Transports en commun_Nov 2024",45.0
3,2024-11-10,depense,"Communications","Forfait mobile_Nov 2024",35.0
3,2024-11-12,depense,"Santé","Pharmacie / parapharmacie_Nov 2024",35.0
3,2024-11-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Nov 2024",15.0
3,2024-11-18,depense,"Restaurants & hôtels","Cafés / bars_Nov 2024",40.0
3,2024-11-20,depense,"Habillement & chaussures","Chaussures_Nov 2024",90.0
3,2024-11-22,depense,"Impôts & taxes","Impôt sur le revenu_Nov 2024",325.0
3,2024-11-25,depense,"Crédits & dettes","Crédit consommation_Nov 2024",115.0
3,2024-11-28,epargne,"Épargne & placements","PEL / CEL_Nov 2024",520.0
3,2024-11-28,epargne,"Épargne & placements","Assurance-vie_Nov 2024",160.0
3,2024-12-05,revenu,"Revenus professionnels","Salaire principal_Dec 2024",2720.0
3,2024-12-10,revenu,"Revenus exceptionnels","Prime de fin d’année_Dec 2024",320.0
3,2024-12-01,depense,"Logement","Eau_Dec 2024",45.0
3,2024-12-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Dec 2024",108.0
3,2024-12-07,depense,"Transport","Essence / carburant_Dec 2024",50.0
3,2024-12-10,depense,"Communications","Internet / fibre_Dec 2024",40.0
3,2024-12-12,depense,"Santé","Soins dentaires_Dec 2024",145.0
3,2024-12-15,depense,"Loisirs & culture","Sorties diverses / loisirs_Dec 2024",50.0
3,2024-12-18,depense,"Restaurants & hôtels","Restaurants_Dec 2024",65.0
